POP_ID,WTRSHD_FID,psfstreamID,MatchType,WSD_ID_50K,StreamOrder
45413,6776,6109,4,28380,4
45428,6750,2021,4,8800,9
45429,6750,2527,4,8800,9
45430,6750,1952,4,8800,9
45431,6750,1922,4,8800,9
45432,11070,3114,4,6677,6
45433,11070,3430,4,6677,6
45438,8838,2031,4,10224,5
45443,6252,2226,4,,4
45452,403,11,4,,7
45453,403,2151,4,,7
45454,403,2069,4,,7
45456,403,2242,4,,7
45462,418,16,4,,7
45487,-1,,6,,
45491,9941,,6,4880,6
45498,6251,2178,4,,4
45510,3936,7961,4,10262,6
45520,3970,7975,4,11037,6
45522,3979,8609,4,12403,5
45523,3988,8613,4,12399,5
45525,4041,,6,12121,6
45535,15364,8009,4,,7
45539,15318,8913,4,9058,6
45547,15318,8003,4,9058,6
45549,15356,8918,4,,7
45550,15356,8010,4,,7
45553,10523,8867,4,8499,4
45556,19604,8877,4,8748,6
45557,19603,8895,4,8512,4
45558,19602,8901,4,8513,4
45559,10505,8885,4,8326,6
45560,10505,8909,4,8326,6
45567,10505,7993,4,8326,6
45569,10504,8907,4,8399,7
45571,10531,8878,4,8292,4
45572,10542,8881,4,8267,7
45573,10543,8872,4,,7
45574,10541,8869,4,8249,7
45575,10542,8887,4,8101,7
45576,10542,8899,4,8072,7
45577,15720,8898,4,7920,7
45578,15720,8914,4,7920,7
45579,15684,8891,4,8007,3
45580,15686,8902,4,,4
45581,15687,8876,4,7751,5
45582,15687,8908,4,7751,5
45583,15723,8874,4,,7
45584,15723,8882,4,,7
45585,15723,8896,4,,7
45586,15721,8893,4,,7
45587,15696,8865,4,,4
45588,15721,8900,4,7896,7
45589,15723,8871,4,,7
45590,15700,8864,4,7859,4
45591,15701,8890,4,7652,4
45592,15703,8883,4,7559,5
45593,15707,8880,4,7689,5
45595,15714,8879,4,7373,4
45596,15715,8866,4,7507,5
45597,15718,8868,4,7178,5
45598,15720,8875,4,6761,7
45599,15720,7960,4,6761,7
45600,2956,8870,4,7436,7
45601,2959,8888,4,6848,5
45602,2956,8897,4,7360,7
45603,2967,8886,4,7276,6
45604,2971,8873,4,7182,4
45605,2972,8884,4,6786,5
45612,1985,6295,4,,4
45637,19774,3147,4,9014,4
45638,19774,2440,4,9014,4
45641,235,5286,4,21048,7
45642,235,4184,4,21048,7
45643,235,4798,4,21048,7
45643,235,4920,4,21048,7
45644,235,3796,4,21048,7
45645,235,4059,4,21048,7
45653,13968,6600,4,,4
45657,13968,6042,4,,4
45662,15151,6791,4,,6
45664,15151,6101,4,,6
45666,9922,3181,4,,6
45667,9922,1991,4,,6
45672,8847,2005,4,,5
45678,13905,6551,4,,5
45682,5447,5899,4,,4
45688,137,7118,4,,3
45692,137,6479,4,,3
45696,4730,8157,4,,10
45697,1921,8327,4,,6
45698,1921,8182,4,,6
45701,2628,6651,4,,2
45709,12701,5246,1,24786,7
45710,12701,4126,1,24786,7
45711,12701,4799,1,24786,7
45711,12701,4921,1,24786,7
45712,12701,3691,1,24786,7
45716,2607,6613,4,,4
45718,2607,7487,4,,4
45720,2607,5950,4,,4
45722,2607,5609,4,,4
45746,19734,2559,2,,4
45751,19765,2459,4,,3
45764,14448,8796,4,,8
45768,14448,8548,4,,8
45776,9667,5171,4,,3
45779,1914,8280,4,35211,5
45780,1914,8142,4,35211,5
45806,4046,8608,4,11937,6
45830,12840,3692,4,,3
45849,2453,6585,4,33430,3
45851,2453,7148,4,33430,3
45851,2453,7469,4,33430,3
45853,2453,5894,4,33430,3
45883,2425,6015,4,,2
45893,2423,6125,4,31355,3
45909,6844,6907,4,,4
45911,6844,7238,4,,4
45937,2423,7251,4,31611,3
45949,2428,6117,4,30913,3
45955,19758,2487,4,,4
45991,908,,6,,8
46001,7765,8000,4,,8
46011,7771,7954,4,,6
46013,3935,8611,4,11937,7
46021,3935,8008,4,11937,7
46024,3924,8002,4,11287,7
46026,8688,,6,27257,7
46031,4730,8285,4,33076,10
46032,4730,8506,4,33076,10
46033,4730,8147,4,33076,10
46034,4718,,6,33076,7
46035,4675,8337,4,,7
46036,4675,8558,4,,7
46037,4675,8101,4,,7
46039,4676,8261,4,34182,5
46040,4676,8484,4,34182,5
46041,4676,8123,4,34182,5
46042,4676,,5,34182,5
46043,4683,8269,4,,5
46044,4685,8630,4,34713,5
46045,4685,8353,4,34713,5
46046,4685,8575,4,34713,5
46047,4685,8189,4,34713,5
46049,4685,8628,4,,5
46050,4685,8339,4,,5
46051,8136,8560,4,,6
46052,8136,8103,4,,6
46053,4685,8329,4,,5
46054,4685,8092,4,,5
46055,4685,8626,4,,5
46056,4685,8276,4,,5
46057,4685,8138,4,,5
46058,4717,8306,4,,7
46059,4717,8624,4,34705,7
46060,4717,8349,4,34705,7
46061,4717,8568,4,34705,7
46062,4717,8184,4,34705,7
46063,4718,8620,4,,7
46064,4718,8309,4,,7
46065,4690,8615,4,33821,5
46066,4690,8267,4,33821,5
46067,4690,8129,4,33821,5
46069,4716,8625,4,34082,7
46070,4716,8350,4,34082,7
46071,4716,8185,4,34082,7
46072,4716,8614,4,32890,7
46073,4716,8365,4,32890,7
46074,4716,8474,4,32890,7
46075,4716,8115,4,32890,7
46077,4710,8341,4,33044,4
46078,8573,8623,4,33359,7
46079,8573,8348,4,33359,7
46081,8573,8109,4,33359,7
46083,4723,8617,4,32733,3
46084,4723,8236,4,32733,3
46085,4723,8497,4,32733,3
46086,4723,8136,4,32733,3
46088,4722,8621,4,,7
46089,4722,8324,4,,7
46091,4722,8180,4,,7
46093,8575,8622,4,33246,5
46094,8575,8253,4,33246,5
46095,8575,8555,4,33246,5
46096,8575,8100,4,33246,5
46098,8611,8642,4,28833,6
46099,8611,8234,4,28833,6
46100,8611,8475,4,28833,6
46101,8611,,5,28833,6
46102,8624,8648,4,,6
46103,8624,8247,4,,6
46107,8628,8643,4,30782,6
46108,8628,8239,4,30782,6
46112,8689,8647,4,,7
46113,8689,8246,4,,7
46117,8648,8646,4,30396,4
46118,8648,8245,4,30396,4
46122,8650,8650,4,29958,5
46123,8650,8249,4,29958,5
46128,8688,8244,4,,7
46132,8688,8644,4,,7
46133,8688,8240,4,,7
46137,8658,8651,4,,3
46139,8658,8250,4,,3
46147,8688,8649,4,,7
46148,8688,8248,4,,7
46152,8691,8652,4,,4
46153,8691,8251,4,,4
46161,4164,8567,4,26120,10
46167,16321,8529,4,30665,5
46170,16379,8378,4,,9
46172,16379,8530,4,,9
46176,16379,7942,4,,9
46180,9118,8380,4,31272,8
46186,9118,7944,4,31272,8
46187,9118,7944,4,31272,8
46190,9080,8375,4,31394,6
46196,9080,7935,4,31394,6
46197,9080,7935,4,31394,6
46200,1034,8373,4,24915,7
46202,1034,8477,4,24915,7
46206,1034,7934,4,24915,7
46210,16385,8376,4,25432,9
46212,16385,8495,4,25432,9
46216,16385,7938,4,25432,9
46218,15167,8811,4,,8
46222,15167,8556,4,,8
46226,15167,8042,4,,8
46228,15240,8848,4,,8
46232,15240,8516,4,,8
46236,15240,8040,4,,8
46238,14448,8768,4,21825,8
46239,14448,8824,4,21825,8
46240,14448,8421,4,21825,8
46242,14448,8466,4,21825,8
46246,14448,8036,4,21825,8
46258,46,8788,4,25362,6
46259,46,8809,4,25362,6
46260,46,8458,4,25362,6
46269,44,8852,4,24741,6
46270,44,8444,4,24741,6
46280,14,8428,4,24184,5
46288,14448,8785,4,25070,8
46289,14448,8793,4,25070,8
46290,14448,8452,4,25070,8
46292,14448,8545,4,25070,8
46296,14448,8047,4,25070,8
46298,14451,8782,4,25524,8
46299,14451,8856,4,25524,8
46300,14451,8448,4,25524,8
46309,14377,8862,4,25415,4
46318,14453,8835,4,24699,8
46319,14453,8772,4,24699,8
46320,14453,8429,4,24699,8
46328,14454,8786,4,23772,8
46329,14454,8795,4,23772,8
46330,14454,8454,4,23772,8
46336,14454,8048,4,23772,8
46338,14400,8778,4,,3
46339,14400,8843,4,,3
46340,14400,8438,4,,3
46348,14401,8770,4,24795,5
46349,14401,8828,4,24795,5
46350,14401,8423,4,24795,5
46358,14448,8775,4,25521,8
46359,14448,8839,4,25521,8
46360,14448,8434,4,25521,8
46362,14448,8498,4,25521,8
46366,14448,8045,4,25521,8
46370,14409,8449,4,,3
46380,14427,8459,4,,3
46388,14440,8860,4,25887,4
46389,14445,8812,4,26138,4
46391,14445,8460,4,26138,4
46399,14459,8784,4,26511,6
46400,14459,8792,4,26511,6
46401,14459,8451,4,26511,6
46407,14459,8046,4,26511,6
46411,15210,8426,4,27495,5
46419,14441,8834,4,26346,3
46421,14441,8427,4,26346,3
46437,19285,,6,,7
46447,19294,,6,,7
46451,19286,8440,4,26433,7
46461,19198,8425,4,26879,3
46471,19202,8435,4,27862,5
46480,19208,8813,4,27966,4
46481,19208,8461,4,27966,4
46490,19216,8845,4,25968,5
46491,19216,8441,4,25968,5
46501,19218,8432,4,,3
46509,19291,8855,4,25958,7
46511,19291,8447,4,25958,7
46519,19293,8818,4,25697,7
46521,19293,8463,4,25697,7
46527,19293,8031,4,25697,7
46529,19227,8815,4,26115,4
46532,19296,8439,4,28626,7
46542,19238,8424,4,29757,6
46548,19238,8032,4,29757,6
46552,19248,8431,4,30208,4
46562,19238,8433,4,30261,6
46568,19238,8034,4,30261,6
46580,9192,8640,4,,8
46582,9192,8411,4,,8
46584,9192,8534,4,,8
46588,9192,8027,4,,8
46592,9215,8404,4,25441,6
46598,9215,7940,4,25441,6
46600,9278,8631,4,24390,8
46602,9278,8384,4,24390,8
46608,9278,8022,4,24390,8
46612,9242,8397,4,24750,6
46622,9228,8400,4,25099,4
46632,9240,,6,24485,5
46640,9281,8637,4,24146,8
46642,9281,8402,4,24146,8
46644,9281,8514,4,24146,8
46648,9281,8024,4,24146,8
46652,9263,8396,4,24654,5
46658,9263,8014,4,24654,5
46662,9264,8408,4,,4
46668,9264,8018,4,,4
46670,9268,8639,4,23465,5
46672,9268,8407,4,23465,5
46678,9268,8026,4,23465,5
46680,2158,8632,4,18113,8
46682,2158,8389,4,18113,8
46688,2158,8023,4,18113,8
46692,2159,8387,4,23751,5
46702,10028,8406,4,22943,7
46708,10028,8025,4,22943,7
46710,18715,8641,4,22363,6
46712,18715,8415,4,22363,6
46718,18715,8028,4,22363,6
46722,18737,8416,4,24093,4
46730,18739,8017,4,23102,6
46733,18810,8420,4,,6
46743,18810,8383,4,,6
46753,18811,8417,4,,6
46761,18811,8392,4,,6
46764,18747,8419,4,23177,4
46774,18748,,6,22916,4
46782,18749,8634,4,22204,5
46784,18749,8398,4,22204,5
46790,18749,8015,4,22204,5
46792,18814,8399,4,,6
46795,18755,8386,4,21399,5
46801,18755,8013,4,21399,5
46805,18815,8388,4,,6
46815,18815,8391,4,,6
46825,18780,8382,4,18695,6
46841,17678,,6,20001,3
46843,7957,8601,4,22889,8
46851,7957,7990,4,22889,8
46853,15790,8923,4,23360,7
46861,15790,7981,4,23360,7
46863,15744,8920,4,24332,5
46871,15744,7992,4,24332,5
46873,13395,8740,4,17324,8
46877,13395,8540,4,17324,8
46881,13395,8005,4,17324,8
46891,1659,7989,4,16800,7
46892,1659,,5,16800,7
46893,5001,8708,4,20155,7
46895,5001,,5,20155,7
46901,5001,7964,4,20155,7
46903,5002,8720,4,20118,5
46913,13457,8730,4,,6
46931,17893,8054,4,15447,5
46941,17943,8063,4,15864,5
46951,17946,8055,4,15872,5
46961,17970,8075,4,17318,5
46962,17970,8075,4,17318,5
46968,4674,8357,4,,3
46969,4674,8193,4,,3
46970,4673,8286,4,34867,5
46971,4673,8148,4,34867,5
46973,1907,8120,4,,6
46974,4730,8135,4,35201,10
46975,4730,8325,4,,10
46976,4730,8181,4,,10
46977,4730,8334,4,,10
46978,4730,8097,4,,10
46979,4731,8344,4,35556,10
46980,4731,8105,4,35556,10
46982,1921,,6,35495,6
46983,1921,,6,35495,6
46984,1921,,6,35495,6
46985,1921,,6,35495,6
46990,1907,8505,4,35495,6
46991,1907,8144,4,35495,6
46992,1907,8331,4,,6
46993,1907,8094,4,,6
46996,1907,8343,4,,6
47000,1907,8104,4,,6
47005,1907,8290,4,,6
47007,1907,8509,4,,6
47009,1907,8152,4,,6
47012,1920,8363,4,35495,6
47013,1920,8113,4,35495,6
47014,1907,8536,4,35495,6
47015,1907,8176,4,35495,6
47016,1908,8345,4,35789,4
47017,1908,8564,4,35789,4
47018,1908,8106,4,35789,4
47019,1910,8298,4,35868,4
47020,1910,8518,4,35868,4
47021,1910,8161,4,35868,4
47022,1920,8328,4,,6
47023,1920,8542,4,,6
47024,1920,8183,4,,6
47025,1920,8297,4,,6
47026,1911,8346,4,35901,5
47027,1911,8565,4,35901,5
47028,1911,8107,4,35901,5
47029,1921,8347,4,,6
47030,1921,8108,4,,6
47031,1921,8368,4,35822,6
47032,1921,8478,4,35822,6
47033,1912,8336,4,35812,5
47034,1912,8554,4,35812,5
47035,1912,8099,4,35812,5
47036,1914,8279,4,35211,5
47037,1914,8501,4,35211,5
47038,1914,8141,4,35211,5
47039,1915,8311,4,35716,4
47040,1915,8528,4,35716,4
47041,1915,8170,4,35716,4
47044,1923,8282,4,,5
47048,1923,8143,4,,5
47051,1923,8278,4,,5
47052,1923,8140,4,,5
47053,1916,8260,4,35617,4
47054,1916,8482,4,35617,4
47055,1916,8122,4,35617,4
47058,1917,8323,4,35358,3
47062,1917,8179,4,35358,3
47065,1924,8317,4,35611,5
47066,1924,8535,4,35611,5
47067,1919,8272,4,35955,4
47068,1919,8496,4,35955,4
47069,1919,8134,4,35955,4
47070,1925,8340,4,,3
47073,1929,8262,4,35406,4
47074,1929,8486,4,35406,4
47075,1929,8124,4,35406,4
47076,1929,8361,4,,4
47077,1929,8111,4,,4
47078,1929,8300,4,,4
47079,1929,8163,4,,4
47080,1931,8288,4,35229,4
47081,1931,8150,4,35229,4
47083,1932,,6,,4
47085,1932,8275,4,35299,4
47086,4731,8146,4,,10
47087,4732,8307,4,,3
47088,4732,8168,4,,3
47089,4733,8188,4,,10
47093,4732,8303,4,,3
47094,4732,8523,4,,3
47095,4732,8166,4,,3
47096,4732,,6,,3
47097,4732,8287,4,,3
47098,4732,8149,4,,3
47100,4727,8352,4,34871,5
47101,4727,8572,4,34871,5
47102,4727,8187,4,34871,5
47103,4727,8299,4,,5
47104,4727,8519,4,,5
47105,4727,8162,4,,5
47107,4726,8302,4,,4
47108,4726,8521,4,,4
47109,4726,8165,4,,4
47111,4059,8202,4,34405,5
47112,4059,8541,4,34405,5
47114,4061,8199,4,,4
47115,4061,8510,4,,4
47118,4062,8203,4,34715,6
47119,4062,8552,4,34715,6
47122,4152,8198,4,33508,10
47123,4152,8493,4,33508,10
47127,4069,8205,4,,6
47129,4069,8563,4,,6
47140,4085,8195,4,,4
47141,4085,8468,4,,4
47145,4155,8499,4,34064,10
47148,4087,8581,4,33817,3
47151,4092,8557,4,33232,5
47153,4159,8197,4,32742,10
47154,4159,8469,4,32742,10
47157,4115,8658,4,31724,6
47159,4115,8201,4,31724,6
47161,4115,8524,4,31724,6
47171,13975,8561,4,30505,6
47175,13975,7978,4,30505,6
47179,14008,8566,4,28980,6
47181,14048,8767,4,27514,6
47185,14048,8539,4,27514,6
47195,14015,8546,4,,6
47199,14015,8006,4,,6
47205,14015,8481,4,28131,6
47213,14041,,5,29032,6
47223,14057,,5,26124,8
47225,14057,8480,4,26124,8
47229,14057,7952,4,26124,8
47232,14061,,5,25532,6
47233,14061,8580,4,25532,6
47234,14061,7986,4,25532,6
47235,8085,8502,1,,10
47237,2890,8490,4,24709,6
47238,2890,7957,4,24709,6
47253,11745,8525,4,18629,9
47257,11745,7971,4,18629,9
47267,11707,7949,4,17860,6
47277,2473,7980,4,16912,6
47278,2473,7980,4,16912,6
47287,2473,7947,4,15719,6
47297,2491,7965,4,17297,4
47307,2536,7972,4,14979,6
47317,15587,8068,4,,8
47327,19647,8081,4,11716,6
47337,19706,8079,4,12170,3
47347,10110,8060,4,10639,7
47357,10110,8069,4,9799,7
47367,10124,8064,4,10051,5
47377,4770,8052,4,10196,7
47387,4772,8085,4,9854,4
47397,4773,,6,10182,6
47407,4770,8089,4,9171,7
47417,4786,8073,4,9518,5
47419,1116,8594,4,11825,7
47427,1116,8084,4,11825,7
47437,1182,8051,4,14451,7
47447,1150,8058,4,15508,5
47449,1176,8593,4,16485,7
47457,1176,8082,4,16485,7
47467,10754,8059,4,12294,5
47477,10888,8070,4,12927,8
47487,10774,8086,4,13366,5
47497,10780,8076,4,11520,6
47507,10797,8078,4,12328,5
47517,10803,8065,4,13687,5
47519,10809,8072,4,14018,5
47528,10811,8062,4,13240,6
47538,10834,8050,4,14630,6
47548,10895,8061,4,14672,8
47550,8161,8332,4,,4
47551,8161,8095,4,,4
47552,4731,8186,4,35587,10
47553,4730,8313,4,,10
47554,4730,8171,4,,10
47555,4673,8314,4,34867,5
47556,4673,8532,4,34867,5
47557,4673,8172,4,34867,5
47558,4673,,6,,5
47559,4673,,6,,5
47561,6724,1994,4,8553,5
47562,6724,1866,4,8553,5
47562,6724,2476,4,8553,5
47563,6724,1939,4,8553,5
47564,6724,1916,4,8553,5
47567,6727,2532,4,8421,4
47568,6727,1954,4,8421,4
47571,6738,2056,4,8192,4
47572,6738,1906,4,8192,4
47572,6738,2597,4,8192,4
47581,6178,2215,4,8210,4
47582,6178,2115,4,8210,4
47582,6178,2329,4,8210,4
47583,6178,2148,4,8210,4
47590,6181,1764,4,7764,7
47591,6181,2197,4,7764,7
47592,6181,2100,4,7764,7
47592,6181,2314,4,7764,7
47593,6181,2144,4,7764,7
47594,6181,2273,4,7764,7
47595,6190,1765,4,7795,5
47597,6190,2102,4,7795,5
47597,6190,2316,4,7795,5
47598,6190,2146,4,7795,5
47599,6190,2275,4,7795,5
47602,6199,2116,4,8212,4
47602,6199,2330,4,8212,4
47606,6279,2172,4,,9
47607,6279,2082,4,,9
47607,6279,2297,4,,9
47608,6279,2136,4,,9
47609,6279,2261,4,,9
47611,6219,2166,4,7962,5
47612,6219,2078,4,7962,5
47612,6219,2293,4,7962,5
47616,6281,2168,4,8078,9
47617,6281,2080,4,8078,9
47617,6281,2295,4,8078,9
47618,6281,2135,4,8078,9
47621,6222,2188,4,7975,4
47622,6222,2094,4,7975,4
47622,6222,2308,4,7975,4
47626,6282,2184,4,,8
47627,6282,2091,4,,8
47627,6282,2305,4,,8
47631,6264,2219,4,7701,5
47632,6264,2118,4,7701,5
47632,6264,2331,4,7701,5
47634,6264,2277,4,7701,5
47637,11049,2301,4,7278,6
47639,11049,2265,4,7278,6
47640,11102,3240,4,6150,6
47641,11102,3431,4,6150,6
47642,11102,2120,4,6150,6
47642,11102,2334,4,6150,6
47644,11102,2280,4,6150,6
47645,11106,135,4,6124,6
47646,11106,3420,4,6124,6
47647,11106,2084,4,6124,6
47647,11106,2299,4,6124,6
47649,11106,2263,4,6124,6
47650,11128,2378,4,6891,5
47651,11128,3426,4,6891,5
47654,11128,3412,4,6891,5
47655,19515,1766,4,4865,6
47656,19515,3423,4,4865,6
47659,19515,3410,4,4865,6
47665,19488,1767,4,4922,4
47666,19488,3424,4,4922,4
47669,19488,3411,4,4922,4
47670,9922,3182,4,9072,6
47671,9922,1992,4,9072,6
47672,9922,1863,4,9072,6
47672,9922,2473,4,9072,6
47673,9922,1936,4,9072,6
47674,9922,1914,4,9072,6
47676,9925,2019,4,10220,9
47677,9925,1880,4,10220,9
47677,9925,2524,4,10220,9
47678,9925,1951,4,10220,9
47679,9925,1782,4,10220,9
47681,8838,2053,4,10328,5
47682,8838,1904,4,10328,5
47682,8838,2593,4,10328,5
47684,8838,1784,4,10328,5
47686,8840,1980,4,10411,4
47687,8840,1858,4,10411,4
47687,8840,2460,4,10411,4
47689,8840,1781,4,10411,4
47691,8847,2004,4,,5
47692,8847,1871,4,,5
47692,8847,2493,4,,5
47693,8847,1942,4,,5
47695,8847,1772,4,,5
47696,8847,1970,4,,5
47700,8847,1774,4,,5
47701,8847,1978,4,,5
47702,8847,1857,4,,5
47702,8847,2458,4,,5
47705,8847,1779,4,10590,5
47706,8847,2038,4,10590,5
47707,8847,1892,4,10590,5
47707,8847,2564,4,10590,5
47708,8847,1958,4,10590,5
47711,8847,2006,4,,5
47715,8848,1777,4,10449,5
47716,8848,2002,4,10449,5
47717,8848,1869,4,10449,5
47717,8848,2489,4,10449,5
47720,8848,1778,4,,5
47721,8848,2035,4,,5
47722,8848,1891,4,,5
47722,8848,2546,4,,5
47730,8848,1773,4,,5
47731,8848,1973,4,,5
47735,8843,1786,4,10194,5
47736,8843,2055,4,10194,5
47737,8843,1905,4,10194,5
47737,8843,2596,4,10194,5
47739,8843,1785,4,10194,5
47740,8843,1780,4,9836,5
47741,8843,2045,4,9836,5
47742,8843,1899,4,9836,5
47744,8843,1783,4,9836,5
47745,6696,1761,4,8478,6
47746,6696,2014,4,8478,6
47754,6696,,5,8478,6
47756,6696,,5,8478,6
47759,6696,,5,8478,6
47761,6659,2047,4,,6
47762,6659,1901,4,,6
47762,6659,2577,4,,6
47764,6659,1742,4,,6
47766,6659,1985,4,9115,6
47767,6659,1859,4,9115,6
47767,6659,2463,4,9115,6
47768,6659,1932,4,9115,6
47769,6659,1737,4,9115,6
47771,6662,2020,4,8931,4
47772,6662,1881,4,8931,4
47772,6662,2526,4,8931,4
47774,6662,1741,4,8931,4
47776,6695,1998,4,,6
47781,6664,2048,4,8892,4
47782,6664,1902,4,8892,4
47782,6664,2579,4,8892,4
47784,6664,1743,4,8892,4
47785,6696,1760,4,8835,6
47786,6696,1999,4,8835,6
47789,6696,1738,4,8835,6
47790,6697,1763,4,8577,6
47791,6697,2052,4,8577,6
47796,6698,,6,,6
47800,6698,1758,4,8348,6
47801,6698,1977,4,8348,6
47802,6698,2457,4,8348,6
47804,6698,1736,4,8348,6
47805,6673,1757,4,8076,5
47806,6673,1974,4,8076,5
47807,6673,1854,4,8076,5
47807,6673,2452,4,8076,5
47809,6673,1735,4,8076,5
47811,6702,1979,4,8440,6
47816,19782,,6,8619,8
47824,19782,,6,8619,8
47826,19807,2049,4,10628,7
47831,19817,2022,4,9273,4
47835,6201,3186,4,8204,7
47836,6201,2195,4,8204,7
47837,6201,2099,4,8204,7
47837,6201,2313,4,8204,7
47838,6201,2143,4,8204,7
47839,6201,2271,4,8204,7
47841,6205,2176,4,8250,4
47842,6205,2086,4,8250,4
47842,6205,2302,4,8250,4
47844,6205,2266,4,8250,4
47845,6206,3187,4,8284,6
47846,6206,2196,4,8284,6
47849,6206,2272,4,8284,6
47856,1426,,6,7979,8
47859,1426,,6,7979,8
47861,1267,2222,4,8042,8
47862,1267,2122,4,8042,8
47862,1267,2335,4,8042,8
47863,1267,2149,4,8042,8
47865,1414,3194,4,7900,8
47866,1414,2225,4,7900,8
47867,1414,2124,4,7900,8
47867,1414,2336,4,7900,8
47869,1414,2282,4,7900,8
47871,1279,2187,4,8020,6
47872,1279,2307,4,8020,6
47873,1279,2140,4,8020,6
47874,1279,2268,4,8020,6
47877,1304,2114,4,8120,4
47877,1304,2328,4,8120,4
47882,1416,2117,4,,8
47887,1416,2079,4,8248,8
47887,1416,2294,4,8248,8
47901,8085,8308,4,,10
47905,8088,8371,4,35116,3
47906,8088,8121,4,35116,3
47908,8090,8271,4,34153,5
47909,8090,8494,4,34153,5
47910,8090,8133,4,34153,5
47911,8090,8333,4,,5
47912,8090,8096,4,,5
47913,8090,8291,4,,5
47914,8090,8153,4,,5
47915,8091,8316,4,34768,4
47916,8091,8174,4,34768,4
47921,8125,,5,32755,1
47923,8097,8359,4,34630,5
47924,8097,8467,4,34630,5
47925,8097,8110,4,34830,5
47926,8098,8315,4,34830,4
47927,8098,8533,4,34830,4
47928,8098,8173,4,34830,4
47931,8098,8366,4,34942,4
47935,8098,8116,4,34942,4
47939,8097,8131,4,,5
47940,8095,8292,4,,6
47941,8095,8154,4,,6
47942,8095,8318,4,,6
47943,8095,8175,4,,6
47946,8123,8301,4,,6
47950,8123,8164,4,,6
47955,8104,8356,4,34428,5
47956,8104,8577,4,34428,5
47957,8104,8192,4,34428,5
47958,8127,8117,4,33849,6
47959,8169,8358,4,35366,10
47960,8169,8194,4,35366,10
47961,8132,8295,4,35073,4
47962,8132,8513,4,35073,4
47963,8132,8156,4,35073,4
47966,8169,8330,4,35422,10
47970,8169,8093,4,35422,10
47976,8133,8268,4,35654,4
47980,8133,8130,4,35654,4
47984,8169,8354,4,,10
47985,8169,8190,4,,10
47988,8134,8310,4,35502,4
47992,8134,8169,4,35502,4
47998,8135,8355,4,,2
48000,8135,8576,4,,2
48002,8135,8191,4,,2
48006,8136,8338,4,33254,6
48007,8136,8559,4,33254,6
48008,8136,8102,4,33254,6
48009,8136,,5,33254,6
48010,8157,8335,4,,3
48011,8157,8551,4,,3
48012,8157,8098,4,,3
48013,8158,8305,4,17375,4
48014,8158,8273,4,,4
48015,8159,8266,4,,4
48016,8159,8128,4,,4
48017,8161,8274,4,,4
48018,8161,8137,4,,4
48021,8161,8265,4,35319,4
48025,8161,8127,4,35319,4
48029,8161,8158,4,,4
48032,8162,8296,4,35139,4
48036,8162,8159,4,35139,4
48040,8161,8369,4,,4
48041,8161,8119,4,,4
48042,8162,8364,4,,4
48043,8162,8114,4,,4
48045,6652,2032,4,9231,6
48046,6652,1889,4,9231,6
48046,6652,2540,4,9231,6
48050,6744,2050,4,9698,9
48051,6744,1903,4,9698,9
48051,6744,2582,4,9698,9
48054,6748,3188,4,9193,9
48055,6748,2017,4,9193,9
48056,6748,1878,4,9193,9
48056,6748,2505,4,9193,9
48057,6748,1950,4,9193,9
48058,6748,1921,4,9193,9
48059,6748,3192,4,,9
48060,6748,2042,4,,9
48061,6748,1897,4,,9
48061,6748,2571,4,,9
48064,385,24,4,9565,4
48065,385,2186,4,9565,4
48066,385,2093,4,9565,4
48069,386,23,4,,4
48071,386,2088,4,,4
48074,421,34,4,10185,6
48081,6710,1883,4,9046,4
48081,6710,2533,4,9046,4
48085,6712,1975,4,9068,5
48086,6712,1855,4,9068,5
48086,6712,2454,4,9068,5
48091,6747,1896,4,8929,9
48091,6747,2568,4,8929,9
48092,6747,1961,4,8929,9
48093,6747,1924,4,8929,9
48094,388,32,4,9674,6
48099,388,30,4,9721,6
48100,388,2218,4,9721,6
48104,11153,3342,4,5894,8
48105,11153,3432,4,5894,8
48108,11153,3413,4,5894,8
48109,15418,47,4,6595,6
48110,15418,3417,4,6595,6
48111,15418,2073,4,6595,6
48111,15418,2289,4,6595,6
48113,15418,2247,4,6595,6
48114,15425,46,4,6595,6
48115,15425,3416,4,6595,6
48118,15425,2246,4,6595,6
48119,15422,117,4,6644,4
48120,15422,3428,4,6644,4
48124,15424,10,4,6751,4
48125,15424,3415,4,6751,4
48129,15430,8,4,6088,6
48130,15430,3414,4,6088,6
48131,15430,2068,4,6088,6
48133,15430,3408,4,6088,6
48135,15458,3425,4,5721,6
48139,15463,1731,4,5915,5
48140,15463,3421,4,5915,5
48143,15463,3409,4,5915,5
48144,15466,3266,4,6061,4
48149,8924,5436,1,,9
48150,8924,5411,1,,9
48151,8924,2545,1,,9
48151,8924,5467,1,,9
48152,8924,5392,1,,9
48153,8924,5522,1,,9
48155,8925,,6,8031,4
48156,8925,,6,8031,4
48157,8925,,6,8031,4
48158,8925,,6,8031,4
48160,9037,5412,4,8354,9
48161,9037,2453,4,8354,9
48161,9037,3667,4,8354,9
48162,9037,5514,4,8354,9
48163,9037,5523,4,8354,9
48166,9037,2477,4,,9
48166,9037,5468,4,,9
48171,8930,2591,4,,3
48171,8930,5469,4,,3
48185,8946,5414,4,,4
48187,8946,5395,4,,4
48190,8947,5415,4,8181,4
48195,8948,3660,4,8135,4
48196,8948,2466,4,8135,4
48196,8948,5471,4,8135,4
48200,9039,3661,4,8216,9
